review_id,order_id,review_score,has_review_comment,review_creation_date,review_answer_timestamp
d03c7eb151e07bb78e3e45e722dbfdfa,0087889a1c836be17f58afd7f1729a4a,5,False,2017-10-25 00:00:00,2017-10-25 14:12:31
4b050398b4a6d5a0f6d07a905a9da3cc,00891ba5de66f55000ee358ceea9b345,5,False,2017-05-24 00:00:00,2017-05-27 12:17:05
ea56517f21f9a2ccde6047f836c76fb9,00946f674d880be1f188abc10ad7cf46,4,True,2017-12-18 00:00:00,2017-12-20 15:00:30
6d3234ab820cd1d7b0e74a4b80292613,009ac365164f8e06f59d18a08045f6c4,5,False,2017-11-30 00:00:00,2017-12-03 11:20:35
b0c6af585a16552e3ac5b441271c907c,009e11afa25aa95ae78e60a793995c9b,5,False,2017-11-01 00:00:00,2017-11-02 12:42:33
95aa16d51abe6916225a97c15ed0459f,009fa9bd0d92710e840793bfefa80867,4,False,2017-07-09 00:00:00,2017-07-26 20:50:53
a555fec0a2d54ccb104762e54f058603,00a250dbdb3153cc6ecf4d3f07ef6a17,2,True,2017-12-17 00:00:00,2017-12-17 18:25:11
385a950b97d99b4f95d6196ef8b4f1c8,00a9536682ecb394a3794c1608200803,3,True,2017-05-23 00:00:00,2017-05-27 11:18:40
d3cb6027d7cd65b0e50848fecb79b9a8,00ab1aba567dfebdc39caa4e7ca2f1b2,5,False,2017-09-13 00:00:00,2017-09-13 23:46:27
8217b780a5ec285d426e1d6d07f38d5d,00af53fdc2002f5b6a8f16db648e003b,5,True,2017-07-04 00:00:00,2017-07-07 13:38:34
100b6666dd31375f65f183c1e5d97ea6,00bc78808b22918a467b2fa4b8ef5d68,5,False,2017-05-03 00:00:00,2017-05-10 15:44:46
e6514bfb990b35522784418f8e227ae8,00bcee890eba57a9767c7b5ca12d3a1b,3,True,2017-07-28 00:00:00,2017-07-29 17:41:45
c8ab2a6e0022e1db1f92e4bfeb57f724,00bf1320ffb5fe47a845feca16c0e0b4,5,True,2017-10-27 00:00:00,2017-10-27 09:20:57
d52c07a72b990d85dfaf30cc90bbd053,00c00d5b36157595e21108ba1da2828f,1,False,2017-10-01 00:00:00,2017-10-01 08:54:15
4f611351fcbae81bdd205a9d1365e6cb,00c405bd71187154a7846862f585a9d4,1,True,2017-11-01 00:00:00,2017-11-04 00:08:03
dfe2c33bd61eb5ca78a8dea99d496357,00c47fefb9a49baec12ab3654d7f548e,4,True,2018-01-17 00:00:00,2018-01-22 00:17:49
fb2dc0887b260ad8fa4f6fb83c74071d,00c95282163553a982f38481f9488481,4,False,2017-08-18 00:00:00,2017-08-19 00:12:31
a6209b818df2c7684958f159ec0e6a4f,00c9f7d4b0e87781465e562dc109f6aa,4,False,2017-06-02 00:00:00,2017-06-04 11:47:35
6656126d5cd931d877987a2216a2b679,00cb18db3d9c03f8386e7fc70cad2504,1,True,2017-07-20 00:00:00,2017-07-20 23:50:39
9a7e6c8bad289a9e0140a1ad20e74819,00cf47526e0f7920b381b2baf4ecf1c7,4,False,2017-02-17 00:00:00,2017-02-17 22:59:53
11f5075589083d80ba9698a5b8e3b85a,00cfabbe2a93b70beeec4894f86712a8,5,True,2017-06-23 00:00:00,2017-06-23 23:21:07
1422561645d5ca46cdf7e2b37e162c0d,00d50baf1bc56a3c59de1810a6b84b0d,3,True,2017-06-25 00:00:00,2017-06-27 11:53:57
4b3588c776c3ea20c413a0a319c4121c,00d8d65b666158b633f96054d31af43b,3,False,2017-11-08 00:00:00,2017-11-10 23:45:39
17939259ccc419f355fb4a148151fb00,00d94e8901b75ee0d6ef1f87f947b666,4,False,2017-05-24 00:00:00,2017-05-26 18:54:13
61535599f10b0222ce9fbfe5e04845ee,00df27e666004db9f14bce766fa5327c,5,False,2017-11-24 00:00:00,2017-11-25 00:31:40
6b2b6be95a8f710afbba4f3d8f6bd642,00f1c7c1542f5f86c3091749d9e939d8,5,True,2017-12-27 00:00:00,2017-12-27 20:39:23
35389a78707cb7bc641456c5d19ecce0,00f33ee62c15223679d3550e751c37cd,5,True,2017-12-19 00:00:00,2017-12-20 13:20:43
446f85d6a0b245da5e2884422dbe73ef,00f98eaeddb9debc8df8cb27e08216d4,5,True,2017-10-24 00:00:00,2017-10-26 15:11:20
82a6bee6c7c4e62f4dbb17b8dd4b989e,00fb055886536063afa0dbee07a0944f,5,False,2017-06-02 00:00:00,2017-06-05 10:36:42
a3178786589189e899a91908284a5bd8,00fb278a99144cc1004b3ed1452ff5e1,3,False,2017-03-11 00:00:00,2017-03-12 22:35:04
43034dfac7869d277502be297f90dd4a,00fbcd8b120e5706c58b9d1a0026a7da,5,True,2017-12-13 00:00:00,2017-12-13 10:21:54
2d1188a2d2ee61107412d6f175d8733d,00fed9e582d5a3e38566872eec164ac6,5,True,2017-10-10 00:00:00,2017-10-10 19:05:50
8cab44c7d78248859e75adce519294f1,010a35dc7fc3808a03d243d2fd8c6e35,5,False,2017-12-23 00:00:00,2017-12-24 20:10:06
fcfc31341f9eb4b38ab788484d8e0401,011108c8a3d6eee6807f48a2e639439f,1,True,2017-05-18 00:00:00,2017-05-18 18:41:40
78a16db6894e8d857a4f2cdc7f4b002b,011331376a4c6cc7a9e5bc165ec169d0,5,False,2017-07-06 00:00:00,2017-07-10 13:31:33
5475f270a8a341a0c48262e678dfe190,0115d160c5fbd758a139ff90821db60d,1,False,2017-09-19 00:00:00,2017-12-22 20:37:01
7ad526713c05aef02533f1dd26da23da,01218a8a807fc187849529e6f12237a9,5,False,2017-11-02 00:00:00,2017-11-05 01:08:08
19b4862e9952de13d95f480bb053955d,0121cfa7c946e6589f50d7012d3eb5eb,5,True,2017-09-07 00:00:00,2017-09-08 14:56:50
43b2abbf084e042e6b3300fb26d0e27a,012d8cbea490e6102cee6a2088aaa785,4,False,2017-11-04 00:00:00,2017-11-04 23:24:50
4a27917375f4e53b41e52e201eec1739,012eab2625c5f8aaac6f37f2c19ef62f,5,False,2017-11-15 00:00:00,2017-11-20 06:41:36
6faf6c258bcb87ff83f8062953e11ea3,012f255bd5034b8e7fb3c91566a91cc8,5,False,2017-10-10 00:00:00,2017-10-13 08:15:23
b0a328e40d9916676955c5079a669420,01311f2795d8463a11f9422173687696,5,False,2017-11-08 00:00:00,2017-11-26 10:39:07
4ad57fe88212366516a1a89ac0afe3e1,0132451f29a10b66a5cf1bacc85f9afe,5,True,2017-11-18 00:00:00,2017-11-20 10:22:14
0a3cb710b3835621f7bf78d6a928f4a8,0135675503322d804abef7ec5ed4824b,5,False,2017-10-31 00:00:00,2017-11-03 01:12:57
fcc8036cbc68c3a4a201572a174d1239,014176e9538672a32d2a9b73bf53a31f,4,False,2017-12-20 00:00:00,2017-12-28 09:58:09
ac791c0d5046bf28183b385b303dec25,0143924743f240e1fdcd6a8918fbe147,5,False,2017-07-22 00:00:00,2017-07-25 22:45:10
ba5e6d78da2b2c3f5127ab99abe93629,014405982914c2cde2796ddcf0b8703d,5,False,2017-08-01 00:00:00,2017-08-04 19:34:54
e580b8c03cc6c1cd55ae874f699842f2,014e36af18c280a94d880a16b2f00713,5,True,2017-11-10 00:00:00,2017-11-10 19:15:10
3a297d8192e417ffccb7b5a3a3f077a1,014f1e63f9bd4f5578edcf4e5c305a0a,5,False,2017-04-18 00:00:00,2017-04-19 01:00:15
3daf993dc1700472508c5db28f58e674,015183dcb37f19e0456905fa5aac0b69,5,True,2017-03-10 00:00:00,2017-03-13 17:39:37
ff6a974d76ad43c73bb2a1287af02e54,0152f10d04554388634b75f079f069fc,5,False,2017-09-23 00:00:00,2017-09-26 13:12:41
9fa512c5a402254eb83131b1ec913472,016706d732e79b49035275c048edb2c4,1,True,2017-11-08 00:00:00,2017-11-08 17:45:12
079835317e90d397b9ed686ac4e26cbc,016726239765c18f66826453f39c64e3,5,True,2017-06-17 00:00:00,2017-06-20 11:17:47
c433b22629bcca816295cfc1cd446c7b,016dee69b3de35a39bfccee5309307c3,5,False,2017-01-27 00:00:00,2017-01-30 09:53:37
4980422aefc83a45c3d413d91df98331,0170fdd7ac7c7bbad5308207bd25a679,4,False,2017-07-11 00:00:00,2017-07-12 00:11:15
4d9198e513b610caaeba39677207b424,01725657be56c432d5aaa2f914ae2c56,5,False,2017-10-25 00:00:00,2017-10-25 23:32:36
6ccef551dee54ceb59a39249f46dc78d,01786fff06f2f7e8a83950c4b3b424ea,5,True,2017-12-30 00:00:00,2017-12-31 16:43:38
e92da858412a9583df3dfbfa513f961d,017cf0b342401318dcaeb25478e13a6f,5,True,2018-01-14 00:00:00,2018-01-15 13:25:42
4a17e1266d4d7d3ab94efaf38a03d651,0180ebc47853bfc5997af28f5a7e8849,5,False,2017-03-29 00:00:00,2017-03-31 19:17:29
d59858813df002a1fbbc21bf4f66e9e0,01835ef41c5ac66dd9ec6084fa1d0533,1,False,2017-05-24 00:00:00,2017-05-27 13:16:16
6ad4fec6fc0f7a5cd309fbe144ae9a1e,01855f880aae9a984c7c33b26fcf2e02,5,True,2017-10-25 00:00:00,2017-10-26 11:43:50
ade05584f69a2de81e5cbdfb2dca6bd3,01908071e35fdc75bc0d7764f153abc2,5,False,2017-11-14 00:00:00,2017-11-15 01:12:27
2eab04a8f45efa131d44cf58b37ab595,0191bbb5166d4b9a68df11797d5acfa9,5,True,2017-08-25 00:00:00,2017-08-28 12:57:25
ef09f96c211ba8a930d7fd4f6f93651a,019c4b64cf3d733807ef5bc8bcf6d123,5,True,2017-10-24 00:00:00,2017-10-25 00:12:38
8426170ecc3b099c443fb92e3314f6f5,019d79b37e56c6d56d6323fed0c54d70,5,True,2017-06-07 00:00:00,2017-06-07 21:38:48
519be44d5610810aaac0b0ba928e8028,01a921eb5bf5df0c2990e62563ceca49,4,False,2017-12-12 00:00:00,2017-12-13 00:41:18
0de1257accba20f7a7abbae570be52c0,01ac6cbac1cda667c97d35046b75668f,4,False,2017-09-19 00:00:00,2017-09-19 20:41:54
50b09c811df96a297bf8824830d01bc6,01ae5e4c5d2549f7c05000a2f5856c28,5,False,2017-11-17 00:00:00,2017-11-18 10:46:01
cf4f0bae8d49907f5607a6c363debdb0,01b1a7fdae9ad1837d6ab861705a1fa5,3,False,2017-06-23 00:00:00,2017-06-26 11:56:45
c95dc32d2930d464c1136c0e01fe81f0,01b94d6940365deb1eedb643ba43114a,5,False,2017-11-18 00:00:00,2017-11-21 13:16:04
18e22c8baae1fd251e1af911f1c1dcaa,01ba72e24cf883d74c5479c0a626c740,5,False,2017-01-26 00:00:00,2017-01-26 22:30:30
e46b005dae1fccdacfe03061706b87ff,01ba9a2e5dcc1568b55695106d677b0c,5,False,2017-03-07 00:00:00,2017-03-08 18:44:31
c3016fff50725fe3e66d4ba1d0c8d5d0,01bb52d7a8dffb8bef5b79268487cd10,5,False,2017-06-20 00:00:00,2017-06-21 18:55:16
1183a0f88915c6aa2e65ca4ed8d105b8,01be661b8196707ef60f062632d6d1bd,5,False,2017-05-24 00:00:00,2017-05-29 16:05:55
a4fd3d012f05ba18e3abf2e1be71573c,01c18108db50c163daf7dfe461093fb7,5,False,2017-07-07 00:00:00,2017-07-08 03:15:42
2570a783e95093acf2fa8a4b7dc9bf01,01c26a0b2736899633cfd6a3c1749428,1,False,2017-05-04 00:00:00,2017-05-05 02:10:58
3f40e3a4df11fbf4e740580b3283648f,01c2d2ffe8349c5eef0ab33e8ff1f41c,4,False,2017-11-08 00:00:00,2017-11-12 09:45:13
a404e68676733cbdb24325bf1434bf21,01d3d4cb8c553d507dfd26fbd8b41e95,3,True,2017-11-17 00:00:00,2017-11-20 08:41:38
ba7a3eb67716399c38061eeaddf868ed,01d601c4d70f016f1e32ee8e82d6d4c9,5,True,2017-05-28 00:00:00,2017-05-29 19:05:27
f247eb94a94dcd8b274fe42dd2ad8ccd,01d95eed9163a292a6788ddac08bcf31,1,False,2017-12-06 00:00:00,2017-12-06 09:09:01
a503ca4b3f485f69c4209b829ac9eb95,01da413c142606bf28e461e3a732f653,4,False,2017-08-30 00:00:00,2017-09-04 16:59:21
22beb21889fdc250a122c0aeb1d57501,01dd288e8605af239a3a35e550e89235,5,True,2017-08-01 00:00:00,2017-08-02 17:04:55
f7aa6431738f209a90f4df2ef2b886e4,01e0386aae6c6385feedb58bd4aae5c7,5,False,2017-12-12 00:00:00,2017-12-12 23:45:03
c67b6b64ce9918b34ee189d09da322c2,01e1617e546dc1fd372e089ab515ae34,5,True,2017-09-28 00:00:00,2017-12-07 13:06:46
4d2ae908810bf76631f2a90041c03f66,01e6f40a293da5a9dc11e49695c7541d,5,False,2017-06-08 00:00:00,2017-06-12 02:14:33
fe391df62f78d3e213c58f2873bfccb4,01e9feecd7fba975c1869a8fbbb38b65,5,False,2017-04-05 00:00:00,2017-04-06 15:14:46
180dfe7942ced5fe628898930a85c927,01ea9d9ce4b86204f82b79184897371c,5,False,2017-04-04 00:00:00,2017-04-07 13:26:24
5911406999ba0f348a05d3b97876ee6e,01f04ef1bf8714247c5286afd8579353,1,True,2017-11-09 00:00:00,2017-11-11 10:04:38
9f472b5efd4c48012719e49e4a8c0ae6,0203892ed7a2b76401830f4b82a5a34c,5,True,2017-07-12 00:00:00,2017-07-12 23:31:11
f4309ce5f8066b7360624e3231f84f5d,020550d9cdfb7110d07fd1a1f8937c6e,5,True,2017-09-19 00:00:00,2017-09-24 21:23:37
19e0a180def53ca626195f58c8043718,020f8f4df303ae8aa39b806b766d2681,5,False,2018-01-10 00:00:00,2018-01-11 10:08:39
fd38d6f01fd271864fcb19ace4928828,02119fc90b970a6b0f5f554659843ab4,5,True,2017-07-21 00:00:00,2017-07-21 19:40:58
e5f239e7f36ddbf2f9131612fcfa910d,021288ce4f15c031270df5259df1b551,5,False,2017-12-21 00:00:00,2017-12-24 17:14:45
f1b03a4a5b84d800e57920795189c8f7,021397df4601b61a8bd063be9b5c54a0,1,True,2017-11-20 00:00:00,2017-11-20 17:33:46
cb1222dae9afbf14f63ed137c3c40a52,02145cbff48d443165378d41c0e49e48,5,True,2018-01-11 00:00:00,2018-01-13 21:13:40
770c2c8d31312c9bef213def9f75df34,021dac6e3120485db6a77474aa21b979,1,True,2017-12-19 00:00:00,2017-12-21 11:30:34
db947d57dd7720a83b2224879fe06a7a,02218eb2a33847087a46d34397835b2a,3,True,2017-07-01 00:00:00,2017-07-03 00:59:41
cf1be7ceaa3e3980e7456dee591f4146,022790f69760d0a1c025cd3acdf13927,5,False,2017-10-17 00:00:00,2017-11-04 20:38:09
b6d2aae4f3a00453bf39cbab39ff7e3d,02332b54c758506809fd87d9c2748086,1,False,2017-11-30 00:00:00,2017-12-05 12:33:30
8094797e1394b6ddeedfd8bb0c6cadfe,0236711b7bfcba7479639be980c21128,4,True,2017-07-06 00:00:00,2017-07-06 23:56:09
25019dc7740df1170a31e47ee97f4cad,023a60303ff8d9e08b99e7474f7416ce,5,True,2017-06-29 00:00:00,2017-06-29 23:29:43
8b212805f79d4de49657b42e1e9024c2,023af4b88d12c9f3f56bcb55da0450c5,4,True,2018-01-09 00:00:00,2018-01-22 03:19:11
2cb679cfffd69784ae97b7f48293f6bd,0245631f7bd55dbee7c6b441629bba94,2,True,2017-10-14 00:00:00,2017-10-15 20:03:59
bd3ef9077ee766eebf795468b944c721,02457250c331120c9dea3bf840316d54,5,True,2017-07-20 00:00:00,2017-07-20 22:01:14
7366ea34d82be846033b385c98bab752,0246b043b8ae041912cc7651ceb1ba2f,5,False,2017-11-04 00:00:00,2017-11-06 11:25:00
8420b3e50914747182486ad39918ec98,024d4903890a56c2e98df63a32206bd9,4,False,2017-11-15 00:00:00,2017-11-25 03:14:24
86ff38d4806d756c929dde2e56897f47,024d4ef645f204e4f95cb2a0d9cc61f9,5,False,2017-11-11 00:00:00,2017-11-11 22:27:04
4844a38da61a900bf567bdecb9e4eee7,024f8681c73783017f7cd5d5b061be3a,4,False,2017-09-15 00:00:00,2017-09-16 00:31:58
799929ec060630655366f3c163a1580a,0252299d97791cd5879873cba920d1f7,5,True,2017-11-01 00:00:00,2017-11-01 23:19:19
5f353312d83597f852ef91153aa01705,0256530d814cde05587fcd8e1b992bc8,5,False,2017-10-17 00:00:00,2017-10-18 02:50:19
f47e865dd8d556ecf314e528d0a1e852,0257956857cf61994611a0a19f4bc247,5,False,2017-10-25 00:00:00,2017-11-09 22:00:11
e28404fa84b278ef34ba448a78634985,0259b4edb1ee1ebd0263f59bd790a938,4,False,2017-09-20 00:00:00,2017-09-20 23:54:21
bd5f000abf7dde72565cbd8a1e95fded,02605c218285d02df75a255f13396f1e,5,True,2017-02-15 00:00:00,2017-02-16 00:33:33
5d7cfcde51f2c9a469446425f93ffdb4,0261b9a1fd7da49cec3906e055b2f59d,4,False,2017-03-16 00:00:00,2017-03-16 19:46:11
a67f7714d7ab53b619eb3347fb23ef77,02623e799dcc1e41066ddfe4af591f24,4,False,2017-12-24 00:00:00,2017-12-26 16:12:15
3077cf1a9b45c6fa6e2a7c8544373f12,02661696e065aa02977870f3a87940ab,4,False,2017-12-22 00:00:00,2017-12-23 15:30:48
4795244d1f5ce48a127037c883008809,02680f764ca402aabbb86572ed2731ef,3,True,2017-06-01 00:00:00,2017-06-04 00:04:05
94c7e1bd6af786af41b6847e310ea42e,0268f664f7833aa949da2eae5321aa5b,5,False,2017-05-19 00:00:00,2017-05-21 05:07:47
0b6445ea9e2c9d9e0a383012e13d260a,026d2c7c84b97eb8854ca3fbdc6ab840,4,False,2017-03-22 00:00:00,2017-03-25 10:14:38
9d32b6f01dda87c478005b8ad7491e4d,02701a0103fedd7310a8d575f9a8d291,5,False,2017-07-29 00:00:00,2017-07-31 22:51:27
f667a1ad7db09a06581897e75a0459ff,0277e2828b1b5735351d7818e6658ed1,5,True,2017-09-15 00:00:00,2017-09-16 23:50:51
90e42703cf78bf3683c54f20b2ade3c3,028116828b6e9f2b8070f1c4f66c68f0,5,False,2017-12-02 00:00:00,2017-12-03 14:47:36
e5c604899ddf11228366256a8f459f85,0286dd0f954cb641dc3eb5db5e4467e6,5,False,2017-12-22 00:00:00,2017-12-26 12:46:23
b8649d1d77a8a0e3730232a8fb6bbd3d,0286e258217733541e80588e29c208c1,5,False,2017-10-22 00:00:00,2017-10-24 11:41:37
0077bd924a9e436de9b1bce12ef1da89,028ad19261e3ad3406ca689348755456,1,True,2017-05-27 00:00:00,2017-06-03 21:19:02
742ecb5c6c3662d17d936af32b9ed565,028f5779c98e7df5dc803824bdaae40b,5,False,2017-11-04 00:00:00,2017-11-30 10:51:50
b1ffaa4ec9f2cced7d2db17f2de2484a,02951078a21a2d9341ea16089a4d5031,5,False,2017-04-06 00:00:00,2017-04-12 19:15:53
cebd9f61a0afceddc79245d4473a771b,0297f94a646c942bde497bd200cce1ed,5,False,2018-01-11 00:00:00,2018-01-12 18:18:10
04d945e95c788a3aa1ffbee42105637b,029863af4b968de1e5d6a82782e662f5,5,False,2017-07-14 00:00:00,2017-07-17 13:58:06
61fe4e7d1ae801bbe169eb67b86c6eda,029863af4b968de1e5d6a82782e662f5,4,False,2017-07-19 00:00:00,2017-07-20 12:06:11
e2278447a34cac1172f07c08fcda1708,02a059e99249511338c51476bf3d942e,5,True,2017-07-27 00:00:00,2017-08-02 00:22:48
f9fa15be4256577e89e0dec0b093126d,02a9c0d24428f373731752bcc9719ebe,1,True,2017-07-06 00:00:00,2017-07-06 10:29:36
1c0270c2f36ee2902424717621261325,02b39a781ee24f6997ad691ea7a01491,3,False,2017-12-18 00:00:00,2017-12-18 21:56:05
f1b657309ac1b766264dbff13b5e66c5,02b57854fda246aca8459d17f5ccbffa,5,False,2017-10-09 00:00:00,2017-10-12 13:52:13
15bbdfb558b4f5c177200c7e85f17edb,02b63408e665194f2794a94576001e56,5,False,2017-03-28 00:00:00,2017-03-29 11:52:09
5bca48888c37df859f8fa44f2e633f96,02b7e7c49710de373ce4bb83fd4bf81d,5,False,2017-05-18 00:00:00,2017-05-19 10:54:46
f2501442c9410fc8af7cb8d293877820,02b8c16664d3c254052472397ae6d244,4,True,2017-08-25 00:00:00,2017-08-28 10:51:20
27445763b6648d6f9a8d295e1d184e9f,02b9a87c19eb57b9ebaebb3a6850de9f,5,True,2017-11-08 00:00:00,2017-11-08 12:12:16
d203bea15072316dde7da4d68b4d46a2,02beac5428ccbd30f4b3fbded058289f,5,False,2017-11-07 00:00:00,2017-11-07 14:52:33
a015cc06c920a479526c8b5f48ef99de,02c371100bf54facae80322579c7fefb,5,True,2017-11-17 00:00:00,2017-11-18 22:33:10
b1f96b28d574440dd844c95550f6feed,02c8bbea821df770f3665094a0ecfc1c,5,True,2017-10-10 00:00:00,2017-10-19 11:38:22
05898c635b2e1b93d868c1728df8aa95,02ce7f70a5c7a6b04c29a98b061d68b7,5,True,2017-06-17 00:00:00,2017-06-21 00:50:03
d65da0d380459ee3c500a261b6acabaf,02dbd29bc7a490d582762fae9f0fd997,3,False,2017-12-14 00:00:00,2017-12-15 11:05:19
fa493ead9b093fb0fa6f7d4905b0ef3b,02e0b68852217f5715fb9cc885829454,4,True,2017-12-01 00:00:00,2017-12-03 21:57:31
2eab0b2e6f5bded4d9b0b2afcfdf4534,02e0b68852217f5715fb9cc885829454,4,True,2017-12-03 00:00:00,2017-12-03 21:56:37
ba65793781e35a1af0679be93c4615a1,02e151e3ad2aa3f8e99de08c81a93c2c,5,False,2017-07-04 00:00:00,2017-07-05 00:45:49
99f7cda40471ad775f47573d1e006372,02e8498a91ec0e72dfaff47b27c805a3,5,False,2017-11-19 00:00:00,2017-11-26 10:45:01
914fcdf63e172e1d68f988a3ca78745b,02ec4da9d03014f06d711d60eb37cc22,1,True,2017-05-16 00:00:00,2017-05-18 17:50:23
62807bda54b6c1fc8bd49ed3d814eca0,02f30be57375dc610c40ca989d2385b7,2,True,2017-12-14 00:00:00,2017-12-14 11:20:09
e18b65fe319a8c35cb4011c760dee30c,02f4865eba77caf307bb9f08d0a59a32,3,False,2017-05-10 00:00:00,2017-05-11 09:35:30
c622d6b6e92b64acdbd4ad586389b102,02f886b28af7079755677a544bc54fda,5,False,2017-11-22 00:00:00,2017-11-22 17:48:06
761c3a38ad7d0704ad3614e169d03f67,02fab07a655ce404330d65b508f32d9e,5,False,2017-06-09 00:00:00,2017-06-11 23:26:48
d4b77ec803bd43141b956ba2bc7b46ab,02fc46ea58b91abb0507c92e7f6e33ff,5,False,2017-08-19 00:00:00,2017-08-20 17:47:00
9d0e152a1983460f059ddffcb8af03bb,03054d8a8eefc2981cfad06f58e27979,5,False,2017-10-20 00:00:00,2017-10-20 23:45:27
41e3754ca6af628865ed1743863c348b,030840d9a6c8137615d5a2c916667c2c,5,True,2017-08-16 00:00:00,2017-08-18 18:43:03
c8a6cf62c14e8e94f2768b864fe2f0a8,030c7ec55b04c23a239cd70bd9750e18,5,False,2017-05-24 00:00:00,2017-05-25 11:27:20
9cc587c90e3b61361c2a9ec96c9a71c2,030e558867da892772c999f60d09e854,5,False,2017-12-19 00:00:00,2017-12-24 13:31:58
e39dd47c5ef8861e48dab62d1efc1f85,0312ecf90786def87f98aa19e0e0ce63,5,False,2017-05-19 00:00:00,2017-05-20 02:53:13
dfbe6dea209abf3c61e979478e917a7c,03167be79e12e9d70dc67d864eea2300,5,True,2017-12-14 00:00:00,2017-12-15 00:09:44
df74ea212b51b7eb6427d6deeafea1dd,031e7d4e559a1bf08e71a419aa998d0a,1,True,2017-05-13 00:00:00,2017-05-16 12:05:08
be0b598a7016d7044a85d674d27ed345,032bc75236a1cbaf410bb596a509e774,4,False,2017-02-01 00:00:00,2017-02-01 08:59:28
99768d5f5ef555679f5989a75f3e928d,0334c2700a7e8ac0f3efeb36b4a91e68,3,True,2017-09-20 00:00:00,2017-09-21 12:26:42
5970c88ddb36cdc09700d715d687461f,033a7061d514534d3459c3f1f06fe341,5,False,2017-08-30 00:00:00,2017-08-31 11:07:27
ec5008eafb628525087606fc92446865,033b0e94801f401cd19503fec4b784d6,4,True,2017-10-24 00:00:00,2017-10-24 15:17:47
41250549c2ce6c3c016a690136fd528e,0347673d14e454a696bca6aebe61f23e,5,False,2017-12-20 00:00:00,2017-12-23 11:09:43
3798deef21d8f01980f0e2981b4406e5,0348f1ca72aa738d53f585b01fc676f3,5,False,2017-08-20 00:00:00,2017-08-20 19:57:16
08d4d532e58f561966a38c9731a3de47,034afd1b074e35a1d1dcf70c4a5641b5,4,True,2017-12-07 00:00:00,2017-12-08 09:34:11
e416c5b1dd2f0f130f2105237869a9e0,034e23cd76658cb8d602b1f1e42be7e6,5,False,2017-11-21 00:00:00,2017-11-24 02:41:19
