order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
021397df4601b61a8bd063be9b5c54a0,1,0c4e43e25f781898363a83f9a7390ebb,48162d548f5b1b11b9d29d1e01f75a61,2017-11-22 18:15:46,109.0,8.35
021397df4601b61a8bd063be9b5c54a0,2,0c4e43e25f781898363a83f9a7390ebb,48162d548f5b1b11b9d29d1e01f75a61,2017-11-22 18:15:46,109.0,8.35
021397df4601b61a8bd063be9b5c54a0,3,0c4e43e25f781898363a83f9a7390ebb,48162d548f5b1b11b9d29d1e01f75a61,2017-11-22 18:15:46,109.0,8.35
02145cbff48d443165378d41c0e49e48,1,a19b6951c75da43aad691622dd2f6abe,1025f0e2d44d7041d6cf58b6550e0bfa,2018-01-02 16:22:01,38.4,19.84
02145cbff48d443165378d41c0e49e48,2,a19b6951c75da43aad691622dd2f6abe,1025f0e2d44d7041d6cf58b6550e0bfa,2018-01-02 16:22:01,38.4,19.84
021dac6e3120485db6a77474aa21b979,1,7535f3518e1009b17aa6e3fa553e82bc,8b87cd0d43d49b9bdf40f56229364d59,2017-11-30 01:53:42,479.0,55.36
021f26893462ec6a677baba7f06ce4c1,1,f6fa93875f4a7dac03e0a22143f4d815,391fc6631aebcf3004804e51b40bcf1e,2017-07-18 15:32:13,49.95,11.85
02218eb2a33847087a46d34397835b2a,1,f71f42e2381752836563b70beb542f80,85d9eb9ddc5d00ca9336a2219c97bb13,2017-06-26 11:15:30,31.9,16.79
022790f69760d0a1c025cd3acdf13927,1,aefd95d8fa48ead0bcdec7fb758daea0,478bfe564db21eeb44386606aa30b650,2017-10-13 20:35:23,22.9,14.1
02332b54c758506809fd87d9c2748086,1,4100a608bd0aa524b06ffefba973707b,2a61c271b1ac763450d846849783e922,2017-11-10 13:07:08,32.99,21.15
0236711b7bfcba7479639be980c21128,1,73bc42701d50d3c0673b38ea8fbe2e32,7c67e1448b00f6e969d365cea6b010ab,2017-06-28 16:30:10,259.99,66.63
023a60303ff8d9e08b99e7474f7416ce,1,6b20221ff09d73c64c77d9d934b9904c,6fc26fe110feebd80a433e1f012a84f9,2017-06-22 02:15:17,59.0,16.17
023af4b88d12c9f3f56bcb55da0450c5,1,fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,2017-12-14 17:50:26,79.0,32.49
023af4b88d12c9f3f56bcb55da0450c5,2,f1b067568bb39768f754b0d1ab1abcf6,3d871de0142ce09b7081e2b9d1733cb1,2017-12-14 17:50:26,99.0,3.25
0245631f7bd55dbee7c6b441629bba94,1,2b10e945dae5434075c8bb2be0d17325,da8622b14eb17ae2831f4ac5b9dab84a,2017-10-11 18:45:20,279.9,30.84
0245631f7bd55dbee7c6b441629bba94,2,eb53f94fdc60278efcef123bb275658a,da8622b14eb17ae2831f4ac5b9dab84a,2017-10-11 18:45:20,329.9,33.82
0245631f7bd55dbee7c6b441629bba94,3,372645c7439f9661fbbacfd129aa92ec,da8622b14eb17ae2831f4ac5b9dab84a,2017-10-11 18:45:20,119.9,13.13
0245631f7bd55dbee7c6b441629bba94,4,525947dbe3304ac32bf51602f9557c12,da8622b14eb17ae2831f4ac5b9dab84a,2017-10-11 18:45:20,119.9,12.33
